price,bedrooms,bathrooms,sqft_living
-1.2102237087159498,-0.39600538629884335,-1.388469474969694,-0.9903365214351287
0.40406575294542035,-0.39600538629884335,0.32279339813804914,0.578482393386371
-1.4242026028747965,-1.5800614913323843,-1.388469474969694,-1.4530816689724058
0.7411208129569687,0.7880507187346976,1.349551122002695,-0.10999209441299224
0.2610726971829453,-0.39600538629884335,-0.019459176483499485,-0.426013170779913
0.2610726971829453,0.7880507187346976,3.403066569731987,3.795125492121101
-1.0284182521036602,-0.39600538629884335,0.32279339813804914,-0.38651053623404796
-0.8529964140521952,-0.39600538629884335,-0.7039643257265967,-1.1257741255923805
-1.1714113078661352,-0.39600538629884335,-1.388469474969694,-0.3131485006488699
-0.6939166395164417,-0.39600538629884335,0.6650459727595978,-0.18899736350472243
1.0398741616035685,-0.39600538629884335,0.6650459727595978,1.6958426276836982
0.046583113539232716,-1.5800614913323843,-1.388469474969694,-1.0129094554613374
-0.7603062725490194,-0.39600538629884335,-1.388469474969694,-0.7081748461075209
-0.3006857361696353,-0.39600538629884335,-0.3617117511050481,-0.7758936481861468
0.36321059415614176,1.9721068237682384,-0.019459176483499485,-0.27928909960955695
0.9760379759953206,0.7880507187346976,1.349551122002695,1.0073681398843348
-0.3262202104129344,-0.39600538629884335,-0.019459176483499485,-0.18899736350472243
0.1334003259664497,0.7880507187346976,-1.388469474969694,-0.5163049068847476
-1.3782405492368581,-1.5800614913323843,-1.388469474969694,-0.9677635874089201
-1.1688578604418054,-0.39600538629884335,-1.388469474969694,-0.9113312523433986
-0.37728915889953263,0.7880507187346976,-0.3617117511050481,-0.4937319728585389
-0.37728915889953263,-0.39600538629884335,1.0072985473811464,1.120232810015378
-0.8879786437655149,1.9721068237682384,0.6650459727595978,0.23988838299324153
-1.0529313473772273,-1.5800614913323843,-0.7039643257265967,-1.1144876585792762
-0.6632752704244828,-0.39600538629884335,0.32279339813804914,0.44304478922911916
-1.1535371758958257,-0.39600538629884335,-0.019459176483499485,-0.3921537697406001
2.44171679756069,-0.39600538629884335,-0.3617117511050481,0.44304478922911916
1.0628551884225377,-0.39600538629884335,-1.388469474969694,-0.7420342471468339
-0.10662373192056199,-0.39600538629884335,-0.3617117511050481,-0.606596642989582
1.3284137205528483,0.7880507187346976,0.6650459727595978,0.578482393386371
0.6211087840134628,-0.39600538629884335,0.6650459727595978,0.2963207180587631
-0.9135131180088141,-1.5800614913323843,-0.7039643257265967,-0.9790500544220244
1.167546532820064,0.7880507187346976,-0.3617117511050481,0.3076071850718674
0.3887450683994409,-0.39600538629884335,-1.388469474969694,-1.0919147245530676
-0.6964700869407716,0.7880507187346976,1.0072985473811464,0.0028725757180509148
1.2109551390336726,-0.39600538629884335,0.6650459727595978,0.27374778403255445
0.46534849112933824,0.7880507187346976,-1.388469474969694,-0.44858610480612165
0.9249690275087223,0.7880507187346976,-0.019459176483499485,0.34146658611118036
-1.1177889119552071,0.7880507187346976,-1.388469474969694,-0.9451906533827116
0.7462277078056285,0.7880507187346976,0.6650459727595978,0.6349147284518926
0.84836560477882506,0.7880507187346976,0.6650459727595978,0.578482393386371
1.6143998320777986,0.7880507187346976,0.32279339813804914,2.4407494505485827
2.0586486149627166,1.9721068237682384,1.0072985473811464,1.7353452622295633
1.1547792956984144,-0.39600538629884335,-1.388469474969694,-0.5501643079240605
-0.7654131673976792,-0.39600538629884335,-1.388469474969694,-0.8774718513040857
0.1487210105124292,-0.39600538629884335,0.6650459727595978,1.2443839471595255
-1.2684933789391584,-0.39600538629884335,-1.388469474969694,-1.2047793946841108
1.6654687805643968,0.7880507187346976,0.6650459727595978,0.26246131701945014
-0.04534099373664411,-0.39600538629884335,-0.3617117511050481,-0.9113312523433986
-0.04534099373664411,-0.39600538629884335,0.6650459727595978,0.7850247397261799
-1.179071650139125,-0.39600538629884335,-1.388469474969694,-0.9790500544220244
-0.5815649528459256,1.9721068237682384,0.6650459727595978,1.2330974801464212
0.7206932335623294,-0.39600538629884335,-0.3617117511050481,-0.7307477801337295
0.6440898108324321,-1.5800614913323843,-0.3617117511050481,-0.0874191603867836
2.354899585133473,1.9721068237682384,0.32279339813804914,0.7590658655960401
2.176158265430379,0.7880507187346976,0.6650459727595978,0.8719305357270831
-0.8496769324005663,0.7880507187346976,0.6650459727595978,0.2173154489670329
-0.8062683261869578,-0.39600538629884335,0.6650459727595978,0.40918538818980627
2.5132133254419275,1.9721068237682384,1.6918036966242438,1.3459621502774644
-0.14747889070984058,0.7880507187346976,1.349551122002695,-0.2341432315571397
0.9760379759953206,-0.39600538629884335,0.32279339813804914,0.10445077883598974
-0.8675510643708757,-0.39600538629884335,-0.3617117511050481,-0.9000447853302943
0.23553822293964619,-0.39600538629884335,-0.3617117511050481,0.520921411619539
0.4602415962806784,-0.39600538629884335,-0.3617117511050481,-0.5840237089633734
-0.1730133649531397,-0.39600538629884335,0.32279339813804914,-0.44858610480612165
-0.7213661993279883,-0.39600538629884335,1.0072985473811464,0.8042117336484572
2.635778801809763,0.7880507187346976,0.6650459727595978,0.7477793985829357
-0.8777648540681954,0.7880507187346976,0.6650459727595978,0.20602898195392857
-1.3016371265069606,-0.39600538629884335,-1.388469474969694,-1.1934929276710065
-0.8777648540681954,1.9721068237682384,0.32279339813804914,1.2895298152119428
-0.8777648540681954,1.9721068237682384,1.6918036966242438,3.06150513626932
-0.6837028498191221,-0.39600538629884335,-0.019459176483499485,-0.9000447853302943
0.5725932829511945,0.7880507187346976,-0.019459176483499485,0.7816387996222486
-0.5049615301160282,0.7880507187346976,0.6650459727595978,0.364039520137389
-0.5611373734512863,-0.39600538629884335,-0.3617117511050481,-0.3018620336357656
1.9080462858757383,0.7880507187346976,2.7185614204888897,1.549118556513342
-0.40282363314283176,0.7880507187346976,-0.3617117511050481,-0.33572143467507853
0.1078658517231506,-0.39600538629884335,-1.388469474969694,-1.1483470596185892
-0.24961678768303705,-0.39600538629884335,-1.388469474969694,-0.7307477801337295
1.3335206154015082,0.7880507187346976,0.6650459727595978,1.5716914905395507
-0.3517546846562335,-0.39600538629884335,0.6650459727595978,0.33018011909807604
-0.5049615301160282,0.7880507187346976,0.6650459727595978,-0.17771089649161811
-0.5304960043593273,-1.5800614913323843,-1.388469474969694,-0.042273292334366344
-0.5253891095106675,-0.39600538629884335,-0.7039643257265967,-0.426013170779913
-0.7347717983057203,-0.39600538629884335,-1.388469474969694,-1.2386387957234237
2.4570374821066694,-0.39600538629884335,-0.7039643257265967,0.09316431182288543
-0.7858407467923185,1.9721068237682384,0.32279339813804914,0.6800605965043098
0.010834849598613949,-0.39600538629884335,1.6918036966242438,0.8042117336484572
